player,board1,board2,action
1,2514745556992,774436358144,5
2,3614257184768,774436358144,0
1,3614257184768,774438455296,6
1,3614391402496,774438455808,2
1,3614391402500,774438472192,0
1,3614391402644,774456297984,3
2,3614391533716,774456297984,0
1,3614391534740,783046232577,1
1,1752348753920,416880279552,4
2,1752382308352,416880279552,2
1,1752382308352,417954021376,3
2,1763119726592,417954021504,2
2,1763119988736,417962410112,2
1,347892350976,2783138807808,3
1,350039834624,3882650435584,6
2,367219703808,3882650435584,5
1,367219703808,3891240370176,3
2,367236481024,3891240370176,3
1,367236481024,3891240501248,4
2,367270035456,3891240501248,6
1,367270035456,3891374718976,6
2,367271084032,3891374718976,5
1,367271084032,3891441827840,5
1,367271608320,3891978698752,2
1,343601577984,137975857152,2
2,344675319808,137975857152,2
1,344675319808,137984245760,2
2,344675385344,137984245760,3
1,344675385344,140131729408,4
2,894431199232,140131729408,0
1,894431199232,174491467776,4
2,898726166528,174491467776,3
1,898726166528,174508244992,3
1,898726297600,174541799424,3
2,898726298624,174541799424,0
1,898726298624,174810234880,4
2,898726560768,174810234880,2
1,898726560768,174810235392,5
2,1998238190592,174810235648,2
1,1998238190592,174810235652,4
2,1108101562368,274877906944,3
1,1108101562368,277025390592,3
2,1108118339584,277025390592,3
1,1108118339584,277025521664,5
1,1108185448448,277026045952,2
2,1245624401920,277026045952,2
1,1245624401920,278099787776,3
1,1245624402944,278108176384,2
2,1245624468480,278108176384,0
1,1245624468480,312467914752,0
1,1246429775360,381189488648,1
1,1116691496960,2199157473280,2
2,1254130450432,2199157473280,3
1,1254130450432,2474035380224,3
2,1264867868672,2475109122048,2
2,1264934977536,2475117510656,5
1,1264934977536,2475118034944,2
2,1264935043072,2475118034944,0
1,1264935043072,2509477773312,2
2,1264935043584,2509477773312,6
1,1333654520320,2509747257344,6
1,1333654528512,3059503071232,4
2,137438953472,0,3
1,137438953472,274877906944,3
2,139586437120,274877906944,3
2,1239098064896,274894684160,3
2,1273457803264,274894815232,2
2,1273466191872,275968557056,5
1,1273466191872,284558491648,3
2,1273466192896,284558491648,2
1,1273466192896,284558557184,6
2,3472489448448,284558557184,2
2,4022245262336,284558557696,1
1,4022245262336,353278034432,6
2,4039425131520,353278034432,4
1,4039425131520,357573001728,5
2,4039492240384,357573001728,4
1,1898375544832,2495778652160,6
2,1898376593408,2495778652160,4
1,1898376593408,2495812206592,4
2,1898376855552,2495812206592,3
1,1898376855552,2497959690240,3
1,1898393632768,2497959821312,2
1,137438953472,2199023255552,3
1,412316860416,2201170739200,1
2,481036337152,2201170739200,3
2,481036468224,2201187516416,2
1,481036468224,2202261258240,0
1,3436108054528,335007449088,3
2,3438255538176,335007449088,3
1,3438255538176,335024226304,5
2,3438322647040,335024226304,5
1,3438322647040,335024750592,3
2,3438322778112,335024750592,2
1,3438322778112,336098492416,2
2,3438331166720,336098492416,2
1,3438331166720,336098557952,3
2,3438331167744,336098557952,4
1,3438331167744,885854371840,2
1,3438331168256,886122807296,1
2,3507050644992,886122807296,5
2,3507052742144,886122811392,0
1,3507052742144,886122827776,4
2,3511347709440,886122827776,0
2,3511347709448,886122827904,0
1,3511347709448,886122827905,5
2,3511381263912,886122827909,4
2,103079215104,2199023255552,1
1,103079215104,2199560126464,3
1,377957122048,2199828561920,2
1,551903297536,343597383680,3
1,551920074752,2542620639232,3
1,551920205824,2542620640256,2
2,689359159296,2542620640256,4
1,689359159296,2546915607552,4
2,689392713736,2547989349376,2
1,689392713736,2547997737984,4
2,689392975880,2547997737984,4
2,689392975896,2547997740032,0
1,689392975896,2582357478400,2
2,689393041432,2582357478400,2
1,689393041432,2582357478912,1
1,689929912344,2599537348096,1
2,689934106648,2599537348096,1
1,689934106648,2599537380864,1
2,689934106904,2599537380864,2
2,690068324632,2599537380868,0
1,690068324632,2599805816324,6
2,690069373208,2599805816324,6
1,690069373208,2599805824516,6
2,690069373272,2599805824516,0
1,690069373272,2599807921668,0
2,690069389656,2599807921668,0
1,690069389656,2599807921796,0
1,2370830401536,1654904586240,3
2,2645708308480,1654904586240,1
1,2645708308480,1723624062976,3
1,2647855792128,1723626160128,3
2,2647872569344,1723626160128,3
1,2647872569344,1723626291200,4
2,2647906123776,1723626291200,0
1,2647906123776,1723626307584,0
1,2647906123904,1723626569728,1
1,2648442994816,1723630764032,1
2,34359738368,0,3
1,34359738368,274877906944,3
1,37580963840,481036337152,4
2,587336777728,481036337152,1
1,587336777728,481573208064,2
2,587345166336,481573208064,4
2,587349360640,485868175360,1
2,587382915072,485868208128,3
2,587383177216,485884985344,2
1,587383177216,485885050880,4
2,587383179264,485885050880,1
1,1099511627776,34359738368,3
1,1374389534720,584115552256,3
1,1376537018368,721554505728,2
2,1377610760192,721554505728,5
2,1377879195648,730144440320,3
1,1377879195648,730161217536,3
2,1377879326720,730161217536,5
1,1377879326720,730228326400,3
2,1377879327744,730228326400,6
1,1377879327744,2929251581952,2
2,1377887716352,2929251581952,2
1,1377887716352,2929251647488,5
1,1377888240640,2929251647496,2
2,1377888241152,2929251647496,6
1,1377888241152,2946431516680,6
2,1378022458880,2946431516680,2
1,1378022458880,2946431516684,6
1,1378023507456,2950726483980,1
1,1446742984192,2950726492172,1
2,1993401696256,2339683434496,3
1,1993401696256,2339700211712,5
2,2001991630848,2339700211712,3
1,2001991630848,2339700342784,3
2,2001991631872,2339700342784,5
2,2006286599168,2339767451648,2
1,2006286599168,2339775840256,6
2,2023466468352,2339775840256,2
2,2508533530624,71420608512,1
2,3608045158400,71420641280,4
2,3616635092992,621176455168,4
2,3616635093248,625471422464,2
1,3616635093248,762910375936,4
1,3616668647680,762910375938,3
1,2646781984768,625454678016,3
2,2646798761984,625454678016,4
1,2646798761984,625488232448,4
2,2646799024128,625488232448,1
1,2646799024128,625492426752,1
2,2646799056896,625492426752,6
1,2646799056896,642672295936,2
2,2646799057408,642672295936,1
2,2647067492864,642672296192,0
1,2647067492864,642674393344,2
1,2647067492868,642674395392,3
2,2647067623940,642674395392,3
1,2647067623940,642674396416,4
1,2647067623956,642674396424,0
2,2647067640340,642674396424,6
2,3746579268116,642808614152,5
1,1306743799808,835371139072,2
2,1306752188416,835371139072,2
1,1306752188416,835371204608,4
2,1311047155712,835371204608,4
1,1311047155712,835404759040,1
1,1311584026624,835408953344,4
2,1311584288768,835408953344,3
1,2801660854272,1306345340928,1
1,2801669275648,1306347503616,6
1,2801670324224,1306347520000,0
2,2801670324352,1306347520000,2
1,2801670324352,1306347520512,6
2,2801670332544,1306347520512,0
1,2801670332544,1306347520513,2
2,2801670332548,1306347520513,4
1,2801670332612,1319232422401,4
2,2801703887044,1319232422401,5
1,2801703887044,1319299531265,5
2,2801704411332,1319299531265,5
1,2801704411332,1319299535361,4
2,2801704673492,1319299537409,1
1,2801704673492,1319299537665,1
2,2801704673494,1319299537665,5
1,2801704673494,1319299537697,3
2,3076582580438,1319299537697,3
2,3076599357654,1321447021345,3
2,3076599358678,1321447152417,3
1,687194767360,309237645312,2
2,688268509184,309237645312,2
1,688268509184,309246033920,3
2,690415992832,309246033920,4
1,690415992832,313541001216,4
2,690449809408,2512564256768,2
1,690449809408,2512564322304,3
1,690466586624,3612075950080,1
2,657937399808,3461810749440,5
1,0,0,3
2,274877906944,0,3
2,309237645312,2147483648,1
1,309237645312,70866960384,3
1,309254422528,70867091456,1
2,309791293440,70867091456,1
2,2508814548992,70871285760,1
1,2508814548992,70871318528,4
2,3058570363904,208310272000,5
1,3058570363904,1307821899776,6
2,3075750233088,1307821899776,4
1,3075750233088,1312116867072,4
2,3075783787520,1312116867072,4
2,3075918005248,1312117129216,6
1,3075918005248,1312118177792,1
2,3075918005504,1312118177792,2
1,3075918005504,1313191919616,5
1,3084507940096,1313191921664,5
1,2851870867456,1515586584576,6
2,2869050736640,1515586584576,0
1,1310502944768,2774687285248,3
2,1587528335360,2774687293440,3
1,1587528335360,2774704070656,0
1,1133873463296,687463202816,2
2,1134947205120,687463202816,2
2,1134947270656,687471591424,3
2,3333970526208,962349498368,1
1,830002429952,1236992524288,3
1,832149913600,3436015779840,5
2,3985729650688,344134254592,3
1,3985729650688,346281738240,3
2,3985746427904,346281738240,3
2,4002926297088,346281869312,2
1,4002926297088,347355611136,4
2,4007221264384,347355611136,0
1,4007229652992,381715415040,0
2,4007498088448,381715415040,4
1,4007498088448,381748969472,1
2,4007502282752,381748969472,0
1,4007502282752,381751066624,6
2,4007636500480,381751066624,6
1,4007636500480,381752115200,0
1,4007636516864,381752115328,2
2,4007636517376,381752115328,4
1,4007636517376,381752377472,1
2,4007636550144,381752377472,2
1,4007636550144,381752377476,1
2,4007636550400,381752377476,1
2,4007636552448,381752377478,3
1,4007636552448,381752378502,0
2,4007636552449,381752378502,3
1,4007636552449,381752378510,4
2,4007636552465,381752378510,5
1,4007636552465,390342313102,5
2,4007703661329,390342313102,5
1,274877906944,2199023255552,3
2,277025390592,2199023255552,3
1,277025390592,2199040032768,3
1,277025521664,2336478986240,2
2,278099263488,2336478986240,5
1,278099263488,3435990614016,5
2,286689198080,3435990614016,5
1,286689198080,3436057722880,5
2,286689722368,3436057722880,3
1,286689722368,3436057723904,6
2,303869591552,3436057723904,6
2,338229329920,3436191941632,0
2,338231427072,3436460377088,0
1,338231427072,3436460393472,0
1,338231427200,3505179870208,2
2,338239815808,3505179870208,1
1,338239815808,3505716741120,2
1,338239881344,3505716741632,4
2,887995695232,3505716741632,4
2,887999889536,3510011708928,4
2,966367641600,2269890215936,5
2,983547510784,3369401843712,4
1,983547510784,3369435398144,1
1,984084381696,3369452175360,3
2,984084512768,3369452175360,4
1,984084512768,3369452437504,2
2,985158254592,3369452437504,2
1,985158254592,3369460826112,1
2,985162448896,3369460826112,1
1,985162448896,3369460858880,3
2,985162449920,3369460858880,2
1,985162449920,3369460924416,3
1,985162449928,3369460924672,4
2,985162451976,3369460924672,5
1,985162451976,3378050859264,5
2,985229560840,3378050859264,2
1,985229560840,3378050859776,2
2,985229560844,3378050859776,5
1,985229560844,3378051384064,4
2,985229560860,3378051384064,1
1,985229560860,3378051384066,0
1,1019589299228,3378319819522,5
2,1019589303324,3378319819522,5
1,1019589303324,3378319819554,6
2,1019723521052,3378319819554,6
2,3848290697216,412316860416,4
1,3848290697216,416611827712,4
2,3848324251648,416611827712,5
1,3848324251648,425201762304,2
2,3849397993472,425201762304,5
1,3849397993472,425268871168,4
2,3849398255616,425268871168,3
1,3849398255616,427416354816,6
2,3866578124800,427416354816,5
1,3866578124800,427416879104,5
2,3866578128896,427416879104,3
1,3866578128896,427433656320,3
2,3866578259968,427433656320,0
2,3866846695424,461793394688,1
2,68719476736,0,3
1,68719476736,274877906944,3
2,70866960384,274877906944,3
1,70866960384,274894684160,3
2,70867091456,274894684160,1
1,70867091456,275431555072,4
2,620622905344,275431555072,4
1,620622905344,279726522368,4
2,620656459776,279726522368,6
1,620656459776,2478749777920,4
2,620656721920,2478749777920,4
2,620656721936,2478749779968,3
1,620656721936,2478749780992,5
2,1720168349712,2478749780992,3
1,1754528088080,2487339715592,6
2,1771707957264,2487339715592,0
1,1771707957264,2487608151048,0
2,1771710054416,2487608151048,1
2,1771710087184,2487612345352,0
1,1771710087184,2487612361736,5
1,1771777196048,2487612361864,5
2,1771777720336,2487612361864,2
1,1771777720336,2625051315336,2
1,1772851462160,2625051319432,2
2,3332894621696,68987912192,4
1,3332894621696,618743726080,4
1,3337189588992,618745823232,0
1,3337189605376,627335757824,4
2,3337223159808,627335757824,4
1,3337223159808,627336019968,1
2,3337760030720,627336019968,5
1,3337760030720,627403128832,5
2,3337760555008,627403128832,2
2,3354940424192,764842082304,3
1,824633720832,1236950581248,2
2,825707462656,1236950581248,2
1,825707462656,1236958969856,3
2,827854946304,1236958969856,3
1,827854946304,1236975747072,4
2,900869390336,1245565681664,1
1,900869455872,1246106746880,4
1,900903010304,3445130002432,4
1,3986836946944,382520786944,2
2,3986845335552,382520786944,2
1,3986845335552,382520852480,3
2,3988992819200,382520852480,3
1,3988992819200,382537629696,3
1,3988992950272,399717498880,5
1,1930587799552,2327872274432,2
2,207232172032,1649267441664,2
1,207232172032,1649275830272,6
2,2406255427584,1649275830272,4
1,2406255427584,1653570797568,4
2,2406825852928,1928448704512,3
1,2406825852928,1930596188160,5
2,2415415787520,1930596188160,4
1,2415415787520,1930596450304,5
2,2415482896384,1930596450304,4
1,2415482896384,1930596452352,5
2,2415483420672,1930596452352,5
1,2415483420672,1930596456448,5
1,2415483420704,1947776325632,3
2,2415500197920,1947776325632,1
2,2415500197936,1947780519936,1
2,2199023255552,0,3
2,2202244481024,412316860416,1
1,2202244481024,481036337152,3
2,2202261258240,481036337152,0
1,0,0,3
2,274877906944,0,3
1,274877906944,2147483648,3
2,274894684160,2147483648,3
1,274894684160,2147614720,6
2,2473917939712,2147614720,5
1,2473917939712,1101659242496,5
2,2482507874304,1101659242496,2
1,2482507874304,1239098195968,2
1,2483581616128,1239165304832,5
2,2483582140416,1239165304832,2
1,2483582140416,1239173693440,0
2,2517941878784,1239173693440,3
1,2517941878784,1239173694464,2
1,2517941944320,1239173698560,1
1,2586661421056,1239173698568,4
2,3136417234944,1239173698568,4
2,3136450789376,1243468665864,4
1,3136450789376,1243468928008,6
1,3153630658560,1243603145736,4
2,3153630660608,1243603145736,0
2,3153632757760,1243871581192,1
1,3153632757760,1244408452104,4
2,3153632757776,1244408452104,6
1,3153632757776,1244409500680,6
2,3153632765968,1244409500680,1
1,3153632765968,1244413694984,1
1,3153632798736,1244413695016,0
2,3153632815120,1244413695016,0
1,3153632815120,1244413695144,0
2,3153632815121,1244413695144,1
1,3153632815121,1244413695400,6
2,3153632815185,1244413695400,2
1,3444630880256,624380870656,5
1,3298534883328,85899345920,3
2,3573412790272,85899345920,4
1,3573412790272,635655159808,3
2,3575560273920,635655159808,3
2,3576097144832,635671937024,3
1,3576097144832,635672068096,4
2,3580392112128,635672068096,4
2,3614751850496,635705622528,4
2,3623341785088,635705884672,3
1,3623341785088,635705885696,3
2,3623341785096,635705885696,5
2,893892165632,176362094592,1
1,893892165632,176366288896,4
2,893925720064,176366288896,1
1,893925720064,176366321664,4
2,893925982208,176366321664,6
2,911105851392,2375389577216,3
2,911105867776,2377537060864,1
1,911105867776,2377537061120,1
2,911105867778,2377537061120,4
1,911105867778,2377537063168,0
2,911105867906,2377537063168,0
1,911105867906,2377537063169,5
2,2010617495682,2377537063169,3
2,2010751713410,2377553840385,5
2,2010818822274,2386143774977,2
1,1717986918400,309506080768,3
1,1720134402048,309508177920,0
2,1720134418432,309508177920,3
1,1720134418432,309524955136,4
2,1724429385728,309524955136,5
1,1724429385728,318114889728,4
2,1724462940160,318114889728,4
1,1724462940160,318115151872,1
2,1724999811072,318115151872,4
1,1724999811072,318115153920,3
2,1724999942144,318115153920,4
2,1862438895616,318115153936,2
2,1862443089920,319188895760,1
2,4061466346496,319188928784,1
2,4061466346624,319188928786,3
1,4061466346624,319188928794,5
2,4061533455488,319188928794,5
1,4061533455488,319189453082,5
2,4061533459584,319189453082,0
2,4061541848192,319189453083,2
2,2508260900864,554050781184,3
1,3745211482112,573394911232,1
2,1306206928896,43016781824,2
1,1306206928896,44090523648,2
2,1306215317504,44090523648,2
1,1306215317504,44090589184,4
2,1855971131392,44090589184,3
1,1855971131392,318968496128,3
2,1858118615040,318968496128,5
1,1858118615040,318969020416,5
2,1858118619136,318969020416,3
2,1858118750208,318985797632,3
1,1858118750208,318985798656,0
2,1858387185664,318985798656,3
1,1858387185664,318985798664,5
2,4057410441248,318987895816,0
1,4057410441248,318987912200,1
2,4057414635552,318987912200,1
1,4057414636064,318987944972,4
2,4061709603360,318987944972,4
2,4061709603488,319021499404,4
2,1177895305216,687270264832,4
2,3376918560768,691565232128,1
1,3376918560768,692102103040,3
2,3651796467712,692102103040,2
1,3651796467712,692102168576,4
2,3651830022144,692102168576,4
1,3651830022144,692102430720,3
2,3653977505792,692102430720,1
2,3688337244160,692106625024,4
2,3688354021376,692106627072,3
1,0,0,3
2,274877906944,0,3
1,274877906944,2147483648,3
2,274894684160,2147483648,3
1,274894684160,2147614720,0
2,309254422528,2147614720,1
1,309254422528,70867091456,1
1,309791293440,71135526912,1
2,309795487744,71135526912,1
1,309795487744,71135559680,4
2,859551301632,71135559680,6
1,859551301632,2270158815232,6
2,876731170816,2270158815232,2
2,876733267968,2407597768704,0
2,876733268096,2407597785088,1
1,876733268096,2407597785344,6
1,876867485824,3507109413120,5
1,885457420416,3507109413121,6
2,885458468992,3507109413121,6
2,889753436288,3507109421313,5
2,890827178112,3507176530177,2
2,890860732546,3507185443073,2
2,579820584960,3435973836800,4
2,580894326784,3436007391232,2
1,580894326784,3436015779840,4
2,580894588928,3436015779840,1
2,615254327296,3504735256576,6
1,615254327296,3504869474304,6
1,615255375872,3779747381248,3
1,1482032152576,2889472802816,0
2,1482034249728,2889472802816,0
1,1482034249728,2889472819200,3
2,1482051026944,2889472819200,3
2,1482051027072,2889472950272,5
1,287762808832,1651414925312,4
2,287796363264,1651414925312,4
1,287863472128,1788854140928,3
1,287880249344,1788854665216,3
2,287880380416,1788854665216,6
2,287880382464,3987877920768,5
2,287880383488,3987877924864,3
1,287880383488,3987877924872,6
1,305060252672,3988012142600,6
2,1305670057984,584115552256,2
1,1305670057984,585189294080,4
2,1309965025280,585189294080,1
1,1309965025280,585726164992,0
2,1310233460736,585726164992,2
2,1310267015168,585734553600,2
2,1310271209472,585734619136,2
2,739810213888,3367522811904,4
1,739810213888,3371817779200,4
2,1014721675264,3371826167808,2
1,1014721675264,3371826233344,6
2,1014855892992,3371826233344,6
1,1014855892992,3371827281920,2
2,1014855893504,3371827281920,4
1,1014855893504,3371827544064,4
2,1014855895552,3371827544064,0
2,1014855895568,3371827544192,1
1,1014855895568,3372364415104,5
2,1023445830160,3372364415104,1
1,1023445830160,3372368609408,1
2,1023445863184,3372435718272,5
1,1023445863184,3372436242560,0
1,1023445863185,3372436250752,1
1,1023445863187,3372436250816,2
2,1023445863191,3372436250816,3
1,1023445863191,3374583734464,3
2,1023462640407,3374583734464,3
2,1005559218176,3372623069184,2
1,1005559218176,3372631457792,4
2,1005592772608,3372631457792,4
1,1005592772608,3372631719936,2
2,1005592838144,3372631719936,1
1,1005592838144,3372635914240,1
2,1005592870912,3372635914240,5
1,1005592870912,3372703023104,5
2,1005593395200,3372703023104,3
1,1005593395200,3374850506752,3
2,1005610172416,3374850506752,2
1,1005610172416,3374850507264,4
2,1005610174464,3374850507264,2
1,1005610174464,3374850507268,5
1,1005610178560,3374850507300,4
2,1005610178576,3374850507300,6
2,1005610178832,3392030376484,6
1,1005610178832,3392164594212,6
2,1005611227408,3392164594212,6
1,1005611227408,3392164602404,1
2,1005611227410,3392164602404,3
1,1005611227410,3392164733476,3
2,1005611228434,3392164733476,6
1,1005611228434,3392164733540,0
2,1005879663890,3392164733540,0
1,1005879663890,3392166830692,0
2,1005879680274,3392166830692,3
1,1005879680274,3392166830700,0
1,2895009284096,1463510106112,5
1,2895009808384,1463511154688,5
1,197569544192,3574620749824,4
2,747325358080,3574620749824,3
1,747325358080,3576768233472,3
2,747342135296,3576768233472,3
1,747342135296,3576768364544,5
2,747409244160,3576768364544,2
1,747409244160,3576776753152,3
2,747409245184,3576776753152,2
1,747409245184,3576776818688,2
2,747409245696,3576776818688,5
2,820423689728,3576777351168,4
1,2199023255552,17179869184,3
2,2473901162496,17179869184,3
1,2473901162496,19327352832,3
2,2473917939712,19327352832,3
1,2473917939712,19327483904,5
2,3573429567488,19327483904,4
1,3573429567488,569083297792,4
2,3577724534784,569083297792,4
1,3577724534784,569116852224,4
2,3577724796928,569116852224,1
1,3577724796928,637836328960,1
2,3578265862144,637836331008,1
1,3578265862144,637836363776,2
2,3715704815616,637836363776,4
1,3715704815616,637836363792,0
2,3750064553984,637836363792,2
2,3750198771712,638910105616,2
1,1168231104512,2748779069440,4
2,1172526071808,2748779069440,4
1,1172526071808,2748812623872,5
2,1181116006400,2748812623872,5
1,1181116006400,2748879732736,5
2,1181116530688,2748879732736,6
1,1181116530688,2766059601920,4
2,1181116792832,2766059601920,6
1,1181116792832,2766193819648,6
2,1181117841408,2766193819648,3
1,1181117841408,3041071726592,5
2,1181117845504,3041071726592,1
2,1181122039808,3041608597504,1
1,1181122039808,3041608630272,5
1,1181122039840,3043756113920,3
1,1181138817056,3043756115968,3
1,2748779069440,1133871366144,1
2,2817498546176,1133871366144,4
1,2817498546176,1138166333440,4
2,2817532100608,1138166333440,2
1,2817532100608,1275605286912,2
2,2818605842432,1275605286912,2
1,2818605842432,1275613675520,4
2,2818606104576,1275613675520,2
2,2835785973760,1275613741056,3
1,2835785973760,1550491648000,2
2,2835785974272,1550491648000,4
1,2835785974272,1550491650048,0
2,2836054409728,1550491650048,1
1,2836054409728,1551028520960,0
2,2836056506880,1551028520960,0
1,2836056506880,1551028537344,1
2,2836060701184,1551028537344,1
1,2836060701184,1551028570112,0
2,2836060701312,1551028570112,1
1,2836060701312,1551028570368,1
2,2836060701314,1551028570368,5
1,2836060701314,1559618504960,6
1,2836194919042,1559619553536,5
2,2836262027906,1559619553536,6
1,2836262027906,1559619561728,2
2,2836262027910,1559619561728,5
1,2836262027910,1559620086016,4
2,2836262027926,1559620086016,0
1,2836262027926,1559620086017,5
2,2836262032022,1559620086017,3
1,2836262032022,1561767569665,3
2,1460962066432,2791998226432,3
2,1602695987200,2794145718272,3
1,1602695987200,2794162495488,3
2,1602696118272,2794162495488,1
1,1603778248704,2794200260608,2
2,34359738368,0,3
1,34359738368,274877906944,3
2,36507222016,274877906944,3
2,36775657472,274894684160,0
1,36775657472,274896781312,3
2,36775788544,274896781312,0
2,2235799044096,274896797696,6
1,2235799044096,292076666880,2
2,2373237997568,292076666880,2
1,2373237997568,293150408704,2
2,2373246386176,293150408704,2
2,2373246386688,293150474240,5
1,2373246386688,1392662102016,6
2,2373380604416,1392662102016,6
1,2373380604416,1392663150592,3
2,2373380605440,1392663150592,0
1,2373380605440,1392663150720,0
2,2373380605441,1392663150720,2
1,2373380605441,1392663150724,5
2,2381970540033,1392663150724,3
1,2381970540033,1392663150732,1
2,2450690016769,1392663150732,1
1,2450690016769,1393200021644,1
1,2450694211073,1393200054412,5
2,2450761319937,1393200054412,6
1,2450761319937,1393200062604,5
2,2450761844225,1393200062604,5
1,2450761844225,1393200066700,1
2,2450761844481,1393200066700,1
2,2450761844577,1942955880590,4
2,1452839796736,174231388160,5
1,1452839796736,174231912448,6
1,2512556130304,1718557343744,3
2,2514703613952,1718557343744,6
1,2514703613952,1735737212928,1
2,2514707808256,1735737212928,3
1,2514707808256,1735753990144,6
2,2514842025984,1735753990144,3
1,2514842025984,1735754121216,6
1,2514843074560,1744344055808,5
1,2233919864832,618479484928,4
2,2238214832128,618479484928,4
1,2238214832128,618513039360,4
2,2238215094272,618513039360,1
1,2238215094272,618513072128,2
2,2375654047744,618513072128,6
2,2375654049792,635692941312,0
1,2375654049792,635961376768,1
2,2375654050048,635961376768,6
1,2375654050048,636095594496,6
2,2375655098624,636095594496,5
1,2375655098624,1735607222272,2
1,2376728840448,1735615610880,0
2,2376730937600,1735615610880,0
1,2376730937600,1735615627264,2
2,2376731003136,1735615627264,0
1,2376731003136,1735615627392,0
2,2376731003137,1735615627392,6
1,2376731003137,1735615635584,1
2,2376731003139,1735615635584,6
2,2376731003651,1735615635648,2
2,2651608910595,1735615635652,3
1,68719476736,34359738368,4
2,618475290624,34359738368,3
1,618475290624,309237645312,3
1,620622774272,309506080768,4
2,624917741568,309506080768,4
1,624917741568,309539635200,1
2,625454612480,309539635200,3
1,625454612480,309556412416,3
2,625454743552,309556412416,3
2,625454743560,309556413440,5
2,2824477999112,1409068041216,6
1,2824477999112,1426247910400,6
2,2824612216840,1426247910400,6
1,2824612216840,1426248958976,6
2,2824612225032,1426248958976,6
1,2824612225032,1426248959040,1
1,2824616419336,1434838893632,1
2,2954937499648,1108638433280,3
1,2954937499648,1383516340224,3
2,2957084983296,1383516340224,3
1,2957084983296,1383533117440,3
1,2957085114368,1383537311744,1
2,2957085147136,1383537311744,6
1,2957085147136,1400717180928,6
2,2957219364864,1400717180928,5
1,2957220413440,1400784290048,5
2,2957220937728,1400784290048,5
1,2957220937728,1400784294144,4
2,910671478784,3438658191360,2
1,910671478784,3439731933184,4
2,914966446080,3439731933184,6
1,914966446080,3439732981760,2
2,914974932992,3439732990208,4
2,949334671360,3439766544640,0
2,549755813888,0,4
2,687194767360,4294967296,3
1,687194767360,279172874240,2
2,688268509184,279172874240,2
1,688268509184,279181262848,4
2,722661801984,279181524992,3
1,722661801984,281329008640,2
1,722661867520,281329009152,4
2,722661869568,281329009152,0
1,722661869568,281597444608,4
2,722661869584,281597444608,6
1,722661869584,2480620700160,3
1,722678646800,2480620700164,6
2,739858515984,2480620700164,6
1,739858515984,2480754917892,6
2,739859564560,2480754917892,6
1,739859564560,2480754926084,0
2,739861661712,2480754926084,6
1,739861661712,2480754926148,5
2,1839373289488,2480754926148,1
2,1839910160400,2549474402884,1
1,1839910160400,2549478597188,1
2,1839910193168,2549478597188,1
1,1839910193168,2549478597444,3
2,1839910324240,2549478597444,0
1,1839910325264,2549478613956,3
2,34359738368,0,3
1,34359738368,274877906944,3
2,36507222016,274877906944,3
1,105226698752,275163119616,3
2,105226829824,275163119616,1
2,105231024128,275699990528,1
1,105231024128,275700023296,4
2,654986838016,275700023296,4
1,654986838016,279994990592,4
2,655020392448,279994990592,6
1,655020392448,2479018246144,4
2,655022751744,2496198115328,4
1,655022751744,2496198117376,3
2,655022752768,2496198117376,4
2,655022752776,2496198117392,0
1,1754534380552,2504788068368,5
2,1754601489672,2504922286096,6
2,2336730644480,35433480192,2
1,2336730644480,35441868800,2
2,2336730710016,35441868800,3
1,2336730710016,310319775744,3
2,2338878193664,310319775744,0
2,2407597670912,310338650112,1
2,2407597670916,310875521024,1
1,1242327678976,859261960192,4
2,1242361233408,859261960192,5
1,1242361233408,867851894784,5
2,1242428342272,867851894784,5
1,1242428342272,867852419072,0
2,1242430439424,867852419072,4
1,1242430439424,867852681216,4
2,1242430441472,867852681216,2
1,1242430441472,867852681728,0
2,1242430457856,867852681728,0
1,1242430457856,867852681856,6
2,3441453713408,867852681856,2
1,3441453713408,867852681860,0
2,3441453713409,867852681860,6
1,3441453713409,885032551044,4
2,3441453713425,885032551044,6
1,3441453713425,885166768772,5
2,3441453717521,885166768772,6
1,138512695296,618475290624,2
2,138521083904,618475290624,2
1,138521083904,618475356160,4
2,142816051200,618475356160,4
2,142816313344,618508910592,3
1,142816313344,893386817536,3
2,144963796992,893386817536,1
2,179323535360,893923688448,6
1,179323535360,3092946944000,5
2,1278835163136,3092946944000,5
2,1278851940352,3101536878592,3
2,412316860416,549755813888,3
1,412316860416,551903297536,3
2,412333637632,551903297536,4
1,412333637632,556198264832,2
1,413407379456,2755221520384,2
2,413415768064,2755221520384,2
1,413415768064,2755221585920,4
2,413449322496,2755221585920,1
1,413449322496,2823941062656,3
2,413449453568,2823941062656,0
1,413449453568,2858300801024,3
2,413449454592,2858300801024,3
2,413449716736,2858300801032,4
1,413449716736,2858300803080,6
2,430629585920,2858300803080,2
1,430629585920,2858300803592,2
2,430629585924,2858300803592,0
1,430629585924,2858569239048,0
2,430631683076,2858569239048,0
2,430631683092,2858569255432,0
1,430631683092,2858569255560,5
1,1530143310868,2858703473288,5
2,1538733245460,2858703473288,5
1,1538733245460,2858770582152,5
2,1538733769748,2858770582152,5
1,1538733769748,2858770586248,6
1,274877906944,68719476736,3
2,277025390592,68719476736,3
1,277025390592,68736253952,3
1,277025521664,618492067840,4
2,281320488960,618492067840,0
2,418759442432,652851806208,2
1,418759442432,653925548032,2
2,418768093184,653959102464,2
1,418768093184,653959168000,3
